TissueID;229ELogical;2bLogical;2bBasalLogical;Lineage;Location;Species
KW2-F-T20;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T200;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T201;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T205;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T207;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T21;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T212;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T215;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T22;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T23;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T230;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T231;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T27;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T28;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T29;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T3;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T32;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T34;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T35;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T38;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T39;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T4;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T41;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T44;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T46;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T47;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T5;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T50;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T52;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T53;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T54;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T55;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T57;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T59;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T6;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T60;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T62;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T63;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T65;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T67;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T68;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T69;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T71;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T72;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T74;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T75;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T78;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T79;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T8;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T82;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T83;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T84;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T85;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T86;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T87;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T89;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T9;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T91;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T93;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T95;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T97;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T98;1;1;1;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T11;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T110;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T116;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T119;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T138;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T140;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T141;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T145;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T150;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T154;0;1;1;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T157;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T161;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T167;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T169;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T173;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T19;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T2;1;1;1;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T20;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T24;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T26;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T3;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T30;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T35;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T4;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T46;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T47;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T49;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T52;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T55;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T60;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T61;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T63;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T66;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T70;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T71;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T77;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T83;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T91;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T92;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-G-T99;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-H-T10;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-H-T20;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-H-T27;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-H-T31;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-H-T32;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-H-T34;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-H-T42;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-H-T49;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-H-T51;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-H-T6;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-H-T64;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-H-T73;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-H-T76;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-H-T77;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-H-T86;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-H-T88;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-H-T97;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-I-T22;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-I-T25;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-I-T32;0;1;1;D;Kwamang;Hipposideros cf ruber_D
KW2-I-T35;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-I-T50;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-J-T114;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-J-T12;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-J-T123;0;1;1;D;Kwamang;Hipposideros cf ruber_D
KW2-J-T28;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-J-T46;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-J-T80;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-J-T99;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-K-T117;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-K-T129;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-K-T169;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-K-T5;0;1;1;D;Kwamang;Hipposideros cf ruber_D
KW2-K-T59;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-K-T73;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-K-T83;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-K-T87;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-K-T91;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-K-T97;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-L-T102;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-L-T111;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-L-T117;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-L-T156;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-L-T17;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-L-T32;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-L-T41;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-L-T50;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-L-T62;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-L-T78;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-L-T89;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-M-T110;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-M-T113;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-M-T12;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-M-T127;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-M-T134;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-M-T137;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-M-T22;1;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-M-T28;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-M-T37;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-M-T58;0;1;1;D;Kwamang;Hipposideros cf ruber_D
KW2-M-T70;1;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-M-T76;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-M-T95;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-M-T98;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW3-F-T1;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW3-F-T10;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW3-F-T13;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW3-F-T20;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW3-F-T5;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW3-F-T9;0;1;0;D;Kwamang;Hipposideros cf ruber_D
LT2-B-T3;0;0;0;C;Likpe Todome;Hipposideros cf ruber_C
LT2-B-T33;0;0;0;C;Likpe Todome;Hipposideros cf ruber_C
LT2-B-T35;0;0;0;C;Likpe Todome;Hipposideros cf ruber_C
LT2-B-T60;0;0;0;C;Likpe Todome;Hipposideros cf ruber_C
LT2-C-T12;0;0;0;C;Likpe Todome;Hipposideros cf ruber_C
LT2-C-T15;0;0;0;C;Likpe Todome;Hipposideros cf ruber_C
LT2-C-T18;0;0;0;C;Likpe Todome;Hipposideros cf ruber_C
LT2-C-T21;0;0;0;C;Likpe Todome;Hipposideros cf ruber_C
LT2-C-T6;0;0;0;C;Likpe Todome;Hipposideros cf ruber_C
LT2-C-T9;0;0;0;C;Likpe Todome;Hipposideros cf ruber_C
LT1-B-T10;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-B-T105;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-B-T110;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-B-T113;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-B-T119;0;1;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-B-T123;0;1;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-B-T126;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-B-T144;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-B-T16;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-B-T19;0;1;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-B-T22;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-B-T25;0;1;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-B-T50;0;1;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-B-T60;0;1;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-B-T63;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-B-T68;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-B-T71;0;1;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-B-T77;0;1;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-B-T82;1;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-C-T101;0;1;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-C-T104;0;1;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-C-T107;1;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-C-T110;1;1;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-C-T2;1;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-C-T23;1;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-C-T32;1;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-C-T38;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-C-T47;1;1;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-C-T5;1;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-C-T50;0;1;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-C-T89;1;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-C-T92;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-C-T95;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT1-C-T98;0;1;0;D;Likpe Todome;Hipposideros cf ruber_D
LT2-B-T26;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT2-B-T27;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT2-B-T31;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT2-B-T51;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT2-B-T54;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT2-B-T81;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT2-B-T82;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT2-B-T90;0;0;0;D;Likpe Todome;Hipposideros cf ruber_D
LT2-B-T91;0;1;0;D;Likpe Todome;Hipposideros cf ruber_D
LT2-B-T92;1;0;0;D;Likpe Todome;Hipposideros cf ruber_D
BUO1-A-T11;0;0;0;;Buoyem;Coleura afra
BUO1-A-T12;0;0;0;;Buoyem;Coleura afra
BUO1-A-T13;0;0;0;;Buoyem;Coleura afra
BUO1-A-T15;0;0;0;;Buoyem;Coleura afra
BUO1-A-T16;0;0;0;;Buoyem;Coleura afra
BUO1-A-T6;0;0;0;;Buoyem;Coleura afra
BUO1-E-T104;0;0;0;;Buoyem;Rousettus aegyptiacus
BUO1-E-T34;0;0;0;;Buoyem;Coleura afra
BUO1-E-T38;0;0;0;;Buoyem;Coleura afra
BUO1-E-T41;0;0;0;;Buoyem;Coleura afra
BUO1-E-T42;0;0;0;;Buoyem;Coleura afra
BUO1-E-T46;0;0;0;;Buoyem;Coleura afra
BUO1-E-T49;0;0;0;;Buoyem;Coleura afra
BUO1-E-T62;0;0;0;;Buoyem;Coleura afra
BUO1-E-T65;0;0;0;;Buoyem;Coleura afra
BUO1-E-T71;0;0;0;;Buoyem;Rousettus aegyptiacus
BUO1-F-T21;0;0;0;;Buoyem;Nycteris cf gambiensis
BUO1-G-T55;0;0;0;;Buoyem;Nycteris cf gambiensis
BUO1-J-T11;0;0;0;;Buoyem;Nycteris cf gambiensis
BUO1-J-T33;0;0;0;;Buoyem;Coleura afra
BUO1-J-T39;0;0;0;;Buoyem;Coleura afra
;0;0;0;;Buoyem;Coleura afra
BUO1-J-T82;0;0;0;;Buoyem;Coleura afra
BUO1-J-T85;0;0;0;;Buoyem;Coleura afra
BUO1-J-T90;0;0;0;;Buoyem;Coleura afra
BUO1-J-T91;0;0;0;;Buoyem;Coleura afra
BUO1-K-T9;0;0;0;;Buoyem;Coleura afra
BUO1-L-T44;0;0;0;;Buoyem;Coleura afra
BUO1-L-T69;0;0;0;;Buoyem;Coleura afra
BUO1-L-T77;0;0;0;;Buoyem;Nycteris cf gambiensis
BUO1-M-T128;0;0;0;;Buoyem;Nycteris cf gambiensis
BUO1-M-T13;0;0;0;;Buoyem;Nycteris cf gambiensis
BUO1-M-T134;0;0;0;;Buoyem;Nycteris cf gambiensis
BUO1-M-T14;0;0;0;;Buoyem;Coleura afra
BUO2-A-T52;0;0;0;;Buoyem;Hipposideros cf gigas
BUO2-A-T57;0;0;0;;Buoyem;Hipposideros cf gigas
BUO2-A-T58;0;0;0;;Buoyem;Hipposideros cf gigas
BUO2-A-T60;0;0;0;;Buoyem;Hipposideros cf gigas
BUO2-A-T62;0;0;0;;Buoyem;Hipposideros cf gigas
;0;0;0;;Buoyem;Nycteris cf gambiensis
BUO2-A-T67;0;0;0;;Buoyem;Hipposideros cf gigas
BUO2-B-T102;0;0;0;;Buoyem;Coleura afra
BUO2-B-T107;0;0;0;;Buoyem;Coleura afra
BUO2-B-T123;0;0;0;;Buoyem;Lissonycteris angolensis
BUO2-B-T125;0;0;0;;Buoyem;Lissonycteris angolensis
BUO2-B-T126;0;0;0;;Buoyem;Lissonycteris angolensis
;0;1;0;;Buoyem;Lissonycteris angolensis
BUO2-B-T142;0;0;0;;Buoyem;Lissonycteris angolensis
BUO2-B-T181;0;0;0;;Buoyem;Coleura afra
BUO2-B-T190;0;0;0;;Buoyem;Coleura afra
BUO2-B-T192;0;0;0;;Buoyem;Coleura afra
BUO2-B-T259;0;0;0;;Buoyem;Lissonycteris angolensis
BUO2-B-T30;0;0;0;;Buoyem;Coleura afra
BUO2-B-T32;0;0;0;;Buoyem;Coleura afra
BUO2-B-T39;0;0;0;;Buoyem;Coleura afra
BUO2-B-T40;0;0;0;;Buoyem;Coleura afra
BUO2-B-T43;0;0;0;;Buoyem;Nycteris cf gambiensis
BUO2-B-T47;0;0;0;;Buoyem;Coleura afra
BUO2-B-T48;0;0;0;;Buoyem;Coleura afra
BUO2-B-T54;0;0;0;;Buoyem;Coleura afra
BUO2-B-T55;0;0;0;;Buoyem;Coleura afra
BUO2-B-T57;0;0;0;;Buoyem;Coleura afra
BUO2-B-T73;0;0;0;;Buoyem;Coleura afra
BUO2-B-T86;0;0;0;;Buoyem;Coleura afra
BUO2-E-T1;0;0;0;;Buoyem;Coleura afra
BUO2-E-T10;0;0;0;;Buoyem;Coleura afra
BUO2-E-T11;0;0;0;;Buoyem;Coleura afra
BUO2-E-T12;0;0;0;;Buoyem;Coleura afra
BUO2-E-T14;0;0;0;;Buoyem;Coleura afra
BUO2-E-T152;0;0;0;;Buoyem;Hipposideros cf gigas
BUO2-E-T172;0;0;0;;Buoyem;Lissonycteris angolensis
BUO2-E-T18;0;0;0;;Buoyem;Coleura afra
BUO2-E-T23;0;0;0;;Buoyem;Coleura afra
BUO2-E-T36;0;0;0;;Buoyem;Coleura afra
BUO2-E-T38;0;0;0;;Buoyem;Coleura afra
BUO2-E-T42;0;0;0;;Buoyem;Coleura afra
BUO2-E-T43;0;0;0;;Buoyem;Coleura afra
BUO2-E-T5;0;0;0;;Buoyem;Coleura afra
BUO2-E-T65;0;0;0;;Buoyem;Hipposideros cf gigas
BUO2-E-T7;0;0;0;;Buoyem;Coleura afra
BUO2-E-T87;0;0;0;;Buoyem;Coleura afra
BUO2-E-T88;0;0;0;;Buoyem;Coleura afra
BUO2-F-T38;0;0;0;;Buoyem;Hipposideros cf gigas
;0;0;0;;Buoyem;Nycteris cf gambiensis
BUO2-G-T26;0;0;0;;Buoyem;Coleura afra
BUO2-G-T29;0;0;0;;Buoyem;Coleura afra
BUO2-G-T30;0;0;0;;Buoyem;Coleura afra
BUO2-G-T35;0;0;0;;Buoyem;Coleura afra
BUO2-G-T36;0;0;0;;Buoyem;Coleura afra
BUO2-G-T40;0;0;0;;Buoyem;Coleura afra
BUO2-G-T41;0;0;0;;Buoyem;Coleura afra
BUO2-G-T42;0;0;0;;Buoyem;Coleura afra
BUO2-G-T44;0;0;0;;Buoyem;Coleura afra
BUO2-G-T45;0;0;0;;Buoyem;Coleura afra
BUO2-G-T46;0;0;0;;Buoyem;Coleura afra
BUO2-G-T47;0;0;0;;Buoyem;Coleura afra
BUO2-G-T49;0;0;0;;Buoyem;Coleura afra
BUO2-H-T31;0;0;0;;Buoyem;Hipposideros cf gigas
BUO2-J-T143;0;0;0;;Buoyem;Nycteris cf gambiensis
BUO2-J-T19;0;0;0;;Buoyem;Coleura afra
BUO2-J-T2;0;0;0;;Buoyem;Nycteris cf gambiensis
BUO2-J-T23;0;0;0;;Buoyem;Coleura afra
BUO2-J-T24;0;0;0;;Buoyem;Coleura afra
BUO2-J-T46;0;0;0;;Buoyem;Coleura afra
BUO2-J-T78;0;0;0;;Buoyem;Nycteris cf gambiensis
BUO2-J-T97;0;0;0;;Buoyem;Coleura afra
BUO2-K-T105;0;0;0;;Buoyem;Hipposideros cf gigas
BUO2-K-T121;0;0;0;;Buoyem;Coleura afra
BUO2-K-T123;0;0;0;;Buoyem;Coleura afra
BUO2-K-T157;0;1;0;;Buoyem;Lissonycteris angolensis
BUO2-K-T17;0;0;0;;Buoyem;Coleura afra
BUO2-K-T21;0;0;0;;Buoyem;Coleura afra
BUO2-K-T23;0;0;0;;Buoyem;Coleura afra
BUO2-K-T27;0;0;0;;Buoyem;Coleura afra
BUO2-K-T31;0;0;0;;Buoyem;Coleura afra
BUO2-K-T32;0;0;0;;Buoyem;Nycteris cf gambiensis
BUO2-K-T5;0;0;0;;Buoyem;Coleura afra
BUO2-K-T51;0;0;0;;Buoyem;Coleura afra
BUO2-K-T57;0;0;0;;Buoyem;Coleura afra
BUO2-K-T6;0;0;0;;Buoyem;Coleura afra
BUO2-L-T102;0;0;0;;Buoyem;Coleura afra
BUO2-L-T104;0;0;0;;Buoyem;Coleura afra
BUO2-L-T105;0;0;0;;Buoyem;Coleura afra
BUO2-L-T107;0;0;0;;Buoyem;Coleura afra
BUO2-L-T112;0;0;0;;Buoyem;Coleura afra
BUO2-L-T120;0;0;0;;Buoyem;Coleura afra
BUO2-L-T127;0;0;0;;Buoyem;Coleura afra
BUO2-L-T128;0;0;0;;Buoyem;Coleura afra
BUO2-L-T14;0;0;0;;Buoyem;Nycteris cf gambiensis
BUO2-L-T170;0;0;0;;Buoyem;Hipposideros cf gigas
BUO2-L-T19;0;0;0;;Buoyem;Coleura afra
BUO2-L-T22;0;0;0;;Buoyem;Coleura afra
BUO2-L-T85;0;0;0;;Buoyem;Coleura afra
BUO2-L-T86;0;0;0;;Buoyem;Coleura afra
BUO2-M-T145;0;0;0;;Buoyem;Coleura afra
BUO2-M-T149;0;0;0;;Buoyem;Coleura afra
BUO2-M-T40;0;0;0;;Buoyem;Coleura afra
BUO2-M-T41;0;0;0;;Buoyem;Coleura afra
BUO2-M-T59;0;0;0;;Buoyem;Coleura afra
BUO2-M-T60;0;0;0;;Buoyem;Coleura afra
BUO2-M-T68;0;0;0;;Buoyem;Coleura afra
BUO2-M-T70;0;0;0;;Buoyem;Coleura afra
BUO2-M-T73;0;0;0;;Buoyem;Coleura afra
BUO2-M-T75;0;0;0;;Buoyem;Coleura afra
AT1-A-T49;0;0;0;;Akpafu Todzi;Lissonycteris angolensis
AT1-B-T25;0;0;0;;Akpafu Todzi;Nycteris cf gambiensis
AT1-B-T84;0;0;0;;Akpafu Todzi;Rhinolophus landeri
AT1-C-T106;0;0;0;;Akpafu Todzi;Rhinolophus alcyone
AT1-D-T29;0;0;0;;Akpafu Todzi;Nycteris cf gambiensis
AT1-D-T4;0;0;0;;Akpafu Todzi;Nycteris cf gambiensis
AT1-D-T46;0;0;0;;Akpafu Todzi;Nycteris cf gambiensis
FO1-A-T10;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-A-T11;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-A-T12;0;0;0;;Forikrom;Lissonycteris angolensis
FO1-A-T13;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-A-T15;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-A-T16;0;0;0;;Forikrom;Rhinolophus landeri
FO1-A-T18;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-A-T26;0;0;0;;Forikrom;Coleura afra
FO1-A-T32;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-A-T36;0;0;0;;Forikrom;Lissonycteris angolensis
FO1-A-T38;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-A-T39;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-A-T4;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-A-T40;0;0;0;;Forikrom;Rhinolophus landeri
FO1-A-T41;0;0;0;;Forikrom;Coleura afra
FO1-A-T45;0;0;0;;Forikrom;Coleura afra
FO1-A-T48;0;0;0;;Forikrom;Rhinolophus landeri
FO1-A-T49;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-A-T5;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-A-T52;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-A-T54;0;0;0;;Forikrom;Coleura afra
FO1-A-T56;0;0;0;;Forikrom;Coleura afra
